index,name,price,condition,posted_date,url,outlier_flag
690,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/UEzWqo6PTonQ52pUaUbf7h,False
691,【Barbour】NANO UNIVERSE別注 BEDALE SL DENIM,33200.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m62246070101,False
692,workahoLC×Barbour OVER SIZE OLD BEDALE,26999.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m44380991135,False
693,◆Barbour◆BURGHLEY◆カーキ◆WAXコート,38000.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m67807969952,False
694,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/CjmbfNmeeakqyCMXoZwrFo,False
695,Barbour bedale OS 40 BLACK ビデイル,38000.0,目立った傷や汚れなし,2か月前,https://jp.mercari.com/item/m83631999466,False
696,バブアー　ビデイル,26500.0,未使用に近い,2か月前,https://jp.mercari.com/item/m87024276035,False
697,Barbour ナノユニバース 別注 ＢＥＤＡＬＥ スリム ＳＬ,16000.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m41870612745,False
698,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/jQgN8JaDE7j7S8qL6vr9CJ,False
699,バブアー Barbour ビデイル 　ピーチスキン　34 スリムフィット,28000.0,目立った傷や汚れなし,8日前,https://jp.mercari.com/item/m72270169981,False
700,バブアー ビデイルジャケット オイルジャケット 38 ユナイテッドアローズ別注,19000.0,やや傷や汚れあり,2か月前,https://jp.mercari.com/item/m69496934113,False
701,barbour bedale ビデイル サイズ40 ラスティック 希少色,12000.0,やや傷や汚れあり,1か月前,https://jp.mercari.com/item/m91750185126,False
702,Barbour バブアー ビデイルSL / ナイロン / フード付き,12800.0,目立った傷や汚れなし,2か月前,https://jp.mercari.com/item/m62754306057,False
703,BARBOUR BEDALE A100 38,22000.0,目立った傷や汚れなし,2か月前,https://jp.mercari.com/item/m91274912995,False
704,BEDALE ジャケット ブラック コーデュロイ 綿 ジップ スナップボタン,4400.0,全体的に状態が悪い,2か月前,https://jp.mercari.com/item/m44037231427,False
705,Babour ノンオイル　ジャケット,12100.0,やや傷や汚れあり,2か月前,https://jp.mercari.com/item/m61271823647,False
706,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/q5t2ZKfeejWquaXMt3eLhT,False
707,バブアービデイル　38サイズＬ　ネイビー,27000.0,未使用に近い,2か月前,https://jp.mercari.com/item/m59104764831,False
708,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/i444zKRJzL3cPFLqEAVJU,False
709,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/zdBJkHfMAHz6zGxpTmPWd7,False
710,BARBOUR オーバーサイズ WAX BEDALE jacket 38,33000.0,目立った傷や汚れなし,2か月前,https://jp.mercari.com/item/m30940525419,False
711,Barbour SL BEDALE ノンオイル スリムフィット ジャケット 36,10000.0,傷や汚れあり,2か月前,https://jp.mercari.com/item/m76906326697,False
712,バブアー ブルゾン BARBOUR【BEDALE：ビデイル】,30000.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m80619956837,False
713,Barbour BEDALE バブアー　ビデイル　フード付き34,18000.0,やや傷や汚れあり,2か月前,https://jp.mercari.com/item/m10519049367,False
714,【Barbour】バブアー SL BEDALE 34 セージ,19000.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m49110054719,False
715,23AW Palace Barbour Bedale Wax Jacket,160000.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m69795002374,True
716,Barbour BLYTH Bshop別注 バブアー ブライス SPEY スペイ,24000.0,目立った傷や汚れなし,2か月前,https://jp.mercari.com/item/m19995446668,False
717,【Barbour】 ビデイル 38,18000.0,やや傷や汚れあり,1か月前,https://jp.mercari.com/item/m93419698911,False
718,エラー,,エラー,日付情報なし,https://jp.mercari.com/item/m89772736512,False
719,Barbour BEDALE バブアー ビデイル SL 40 ベージュ ピーチド,13000.0,目立った傷や汚れなし,2か月前,https://jp.mercari.com/item/m57248782512,False
720,バブアー　ビデイル　Barbour BEDALE,24800.0,目立った傷や汚れなし,2か月前,https://jp.mercari.com/item/m54279652898,False
721,babour BEAMS別注　ビデイル,15000.0,やや傷や汚れあり,1か月前,https://jp.mercari.com/item/m21044533834,False
722,雰囲気◎オイル抜けきり Barbour BEDALE ビデイル 94年製,8500.0,傷や汚れあり,2か月前,https://jp.mercari.com/item/m62494653115,False
723,バブアー　ビデイル　BARBOUR BEDALE SL,28100.0,目立った傷や汚れなし,2か月前,https://jp.mercari.com/item/m34001780922,False
724,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/t7ucL4FriqXVKdKZMELFQe,False
725,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/nbR5StGUv7TWzNtUG9XPF4,False
726,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/MERS86YsQiGEAFq2uSKAhg,False
727,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/3a6onxKEwFZkhJBd8D2wcR,False
728,バブアー Barbour BEDALE ビデイル,25000.0,目立った傷や汚れなし,2か月前,https://jp.mercari.com/item/m18582234521,False
729,90s old barbour バブアー beaufort リプルーフ済み,17980.0,やや傷や汚れあり,1か月前,https://jp.mercari.com/item/m22842297177,False
730,美品!BEDALE SL 2LAYER JACKET ジャケット,27000.0,未使用に近い,2か月前,https://jp.mercari.com/item/m39380751106,False
731,Barbour トランスポート WAX jacket 38,30000.0,やや傷や汚れあり,2か月前,https://jp.mercari.com/item/m86236014080,True
732,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/KnGGG5DdUTp9nWutzJmyAV,False
733,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/Sc927dDHKcgffy2gjQzvaR,False
734,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/9a4uub7tmBD8E8vvtsjozg,False
735,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/zCBhcmr6sVbnWaDLEqZvyS,False
736,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/rb5DJSDtrtKzaiYcUV44y8,False
737,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/StpqhFPzEnbbFUvBi2GtuZ,False
738,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/mNvQP6pNzMpA6LRNMbnDkA,False
739,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/B3jUm2XFqTYparWYUXfKMF,False
740,Barbour × ARKnets　別注BEDALE,37500.0,目立った傷や汚れなし,2か月前,https://jp.mercari.com/item/m34897593635,False
741,Barbour A&F別注 Bedale バブアー ビデイル エーアンドエフ,28000.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m16430732827,False
742,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/h3cZmkKFnCy9VWu6ERCwUA,False
743,バブアー　トランスポート　ノンオイル　ピーチスキン　36 OS,33999.0,目立った傷や汚れなし,2か月前,https://jp.mercari.com/item/m32139021545,False
744,Barbour BEDALE SL 別注 オイルドジャケット,18000.0,目立った傷や汚れなし,2か月前,https://jp.mercari.com/item/m21864391269,False
745,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/uqVf3HJV25cmh3foWVGqon,False
746,BARBOUR SL BEDALE バブアー ビデイル SL オイルジャケット,7650.0,目立った傷や汚れなし,2か月前,https://jp.mercari.com/item/m47304507758,False
