index,name,price,condition,posted_date,url
130,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/JVsB3Ze9D6K3jdWavcFG9F
131,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/nqntFEPA92saCmhu2XGi5J
132,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/a5H8uGvBJfhRWLh2GVTjU6
133,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/WeTmuMRqX7QRa9yaruaAn8
134,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/QtKhnPHYhfx5y68HqGFqNe
135,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/De5DBibT68xAY645QThHQR
136,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/9KBzDApWXvXANV62GAqi5i
137,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/u9RcPTRWQkRLVrN2TJ32QR
138,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/ZVsndTRbBqVs3BwGCDNTTk
139,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/Wi9XmZmAdWGoJSyoFx2yQo
140,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/2xRmqointuppkvoLaQRbPX
141,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/7pJwUF5z7bc6y5ZH6DMsgm
142,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/JnWqqZUxRuFNExm3dLgwdc
143,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/w4YsU2LQoq2LpoGE9Pjoh8
144,SHARP AQUOS sense2　アイスグリーン,"4,700",目立った傷や汚れなし,10日前,https://jp.mercari.com/item/m99475071896
145,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/rNk5kMKdzg85H3x7UBZHgK
146,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/iy4mzNitfGBCGLRXdGJMG9
147,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/VSkgiqgoX3mjAj2puqVUhA
148,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/4ddkAFwSW8cyeSGLEJkjGD
149,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/i9eaJazSDgRkmQ2wY29sJo
150,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/WNs8F67PtTEpHvYUJa3F7K
151,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/NhGhUK4t9dHTMp6Ai5XBkH
152,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/HaNdPfZMaKz8ckRoD8JCS4
153,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/AY8xhP6wEtP49TsJ4GdshJ
154,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/27ZRMSwz3GwpdBVmsGZNs5
155,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/mJChMN8z5N8vCtonkRRcx9
156,AQUOS sense3 SH-02M ホワイト white 0311,"8,886",未使用に近い,25日前,https://jp.mercari.com/item/m47800606319
157,AQUOS sense4 SH-41A android12 Simフリー➀,"7,980",傷や汚れあり,2か月前,https://jp.mercari.com/item/m46231282251
158,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/9NNidxtzNFDEcrZAG2EA6K
