index,name,price,condition,posted_date,url,outlier_flag
146,BarbourBedale（バブアー ビデイル） ブラック 38,22500.0,目立った傷や汚れなし,13日前,https://jp.mercari.com/item/m14560489589,False
147,Barbour BEDALEワックスジャケット,17600.0,目立った傷や汚れなし,16日前,https://jp.mercari.com/item/m37386708992,False
148,BARBOUR BEDALE SL 38 ブラック,24500.0,目立った傷や汚れなし,8日前,https://jp.mercari.com/item/m55145221704,False
149,Barbour 125years ICON BEDALE バーヴァー S 激レア,40000.0,目立った傷や汚れなし,13日前,https://jp.mercari.com/item/m33368258915,False
150,Babour BEDALE SL バブアー ビデイル SL ノンオイル,24000.0,目立った傷や汚れなし,13日前,https://jp.mercari.com/item/m60752723371,False
151,BARBOUR BEDALE SL PEACHED（バブアービデイル) 38,15000.0,やや傷や汚れあり,16日前,https://jp.mercari.com/item/m64277278951,False
152,soph Barbour BEDALE S 紺 ネイビー ソフ バブアー,9000.0,目立った傷や汚れなし,16日前,https://jp.mercari.com/item/m84101424913,False
153,エラー,,エラー,日付情報なし,https://jp.mercari.com/item/m11778369158,False
154,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/g4gA4evK8KYQDzGN4JNv87,False
155,★美品★BARBOUR/バブアー BEDALE SL SHAPE MEMORY,16000.0,目立った傷や汚れなし,15日前,https://jp.mercari.com/item/m83475857464,False
156,Barbour ナノユニバース別注BEDALE SLタイプライター40,14000.0,目立った傷や汚れなし,15日前,https://jp.mercari.com/item/m69846979629,False
157,BARBOUR ジャーナルスタンダード別注 OS LONG BEDALE 38,25000.0,目立った傷や汚れなし,15日前,https://jp.mercari.com/item/m31013900684,False
158,新品　Barbour MARKAWARE EDIFICE / BEDALE 3,82000.0,新品、未使用,14日前,https://jp.mercari.com/item/m30133784109,True
159,Barbour OVERSIZE SOLID BEDALE UA別注 美品,28000.0,目立った傷や汚れなし,14日前,https://jp.mercari.com/item/m44824046659,False
160,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/BbpwJdkCDCGSRkapDpF6hg,False
161,Barbour BLOOM&BRANCH別注CruiserJacket バブアー,43000.0,未使用に近い,14日前,https://jp.mercari.com/item/m32653217825,False
162,エラー,,エラー,日付情報なし,https://jp.mercari.com/item/m73679189435,False
163,エラー,,エラー,日付情報なし,https://jp.mercari.com/item/m43484566112,False
164,バブアー SLビデイルBarbour SL BEDALE WASHED 38,13690.0,やや傷や汚れあり,13日前,https://jp.mercari.com/item/m28663036629,False
165,Barbour Bedale SL Blitish Wool 36,12350.0,やや傷や汚れあり,15日前,https://jp.mercari.com/item/m71141067074,False
166,Barbour×BEAMS PLUS,38000.0,未使用に近い,13日前,https://jp.mercari.com/item/m72904999898,False
167,Barbour BEDALE ジャケット ネイビー オイル抜き,7777.0,目立った傷や汚れなし,16日前,https://jp.mercari.com/item/m94854637823,False
168,Barbour（バブアー）BEDALE オーバーサイズジャケット　アウターコート,24000.0,新品、未使用,17日前,https://jp.mercari.com/item/m83017548262,False
169,Barbour Bedale ビデイル　size42,18000.0,やや傷や汚れあり,15日前,https://jp.mercari.com/item/m68605301836,False
170,EDIFICE【Barbour /バブアー】別注OLD BEDALE タマムシ,24500.0,目立った傷や汚れなし,16日前,https://jp.mercari.com/item/m48734867046,False
171,【Barbour / バブアー】EDIFICE別注 OLD BEDALE,35500.0,未使用に近い,14日前,https://jp.mercari.com/item/m86655136867,False
172,バブアービデイルSL36 セージBedale MWX0318 ワックスコットン,23800.0,目立った傷や汚れなし,13日前,https://jp.mercari.com/item/m22872833322,False
